,date,title_pos,title_neg,desc_pos,desc_neg,content_pos,content_neg
0,2020-04-30,0.5335000000000001,0.0,0.5035000000000001,0.051500000000000004,0.50975,0.063
1,2020-04-30,0.5233749999999999,0.0,0.5211250000000001,0.0125,0.548375,0.023
2,2020-04-30,0.5764285714285714,0.0,0.5210714285714285,0.011714285714285714,0.5343571428571429,0.034999999999999996
3,2020-04-30,0.47775,0.14275000000000002,0.5073749999999999,0.0955,0.522375,0.041
4,2020-04-30,0.5334000000000001,0.047799999999999995,0.5233000000000001,0.031,0.4272,0.0108
5,2020-04-30,0.5625714285714285,0.0,0.5627857142857142,0.052714285714285714,0.5458571428571429,0.028285714285714286
6,2020-04-30,0.5744,0.0,0.5598000000000001,0.0504,0.5493,0.024200000000000003
7,2020-04-30,0.5709,0.0,0.5788,0.0,0.44559999999999994,0.020399999999999998
8,2020-04-30,0.5094000000000001,0.0974,0.5311999999999999,0.0638,0.5361,0.0346
9,2020-04-30,0.47925,0.07516666666666667,0.5269166666666667,0.07383333333333333,0.5279166666666667,0.04
10,2020-04-30,0.5414,0.047200000000000006,0.5496,0.0,0.42300000000000004,0.06539999999999999
11,2020-04-30,0.44889999999999997,0.1392,0.5203,0.034999999999999996,0.5246,0.0622
12,2020-04-30,0.5005833333333334,0.0845,0.5552916666666667,0.009666666666666665,0.4827083333333333,0.037666666666666675
13,2020-04-30,0.5397777777777778,0.021333333333333333,0.5366666666666666,0.02377777777777778,0.5401111111111111,0.020333333333333335
14,2020-04-30,0.49400000000000005,0.040999999999999995,0.5523571428571429,0.02557142857142857,0.5238571428571428,0.05485714285714286
15,2020-04-30,0.5570999999999999,0.0,0.5109999999999999,0.0454,0.5127,0.045200000000000004
16,2020-04-30,0.47541666666666665,0.07333333333333333,0.4633333333333332,0.12666666666666668,0.50775,0.061
17,2020-04-30,0.48566666666666664,0.08266666666666667,0.5171666666666667,0.021833333333333333,0.5301666666666667,0.04516666666666667
18,2020-04-30,0.5041249999999999,0.04650000000000001,0.546625,0.0,0.5327500000000001,0.024500000000000004
19,2020-04-30,0.5421250000000001,0.038125,0.5049375,0.023875,0.53125,0.028999999999999998
20,2020-04-30,0.4845,0.031000000000000003,0.518,0.028333333333333335,0.5530833333333334,0.011666666666666667
21,2020-04-30,0.51175,0.0735,0.5319999999999999,0.018833333333333334,0.5360833333333334,0.021500000000000002
22,2020-04-30,0.5649375,0.0,0.5198750000000001,0.013500000000000002,0.4008125,0.016625
23,2020-04-30,0.4584166666666667,0.13649999999999998,0.5109166666666666,0.05266666666666667,0.5205833333333333,0.04633333333333334
24,2020-04-30,0.5590833333333333,0.0,0.5269166666666667,0.016499999999999997,0.5206666666666667,0.035833333333333335
25,2020-04-30,0.5564,0.0,0.5701999999999999,0.0198,0.43810000000000004,0.0378
